,beta,bookValuePerShare,currentRatio,dividendYield,epsChangePercentTTM,epsChangeYear,epsTTM,grossMarginMRQ,grossMarginTTM,interestCoverage,ltDebtToEquity,marketCap,marketCapFloat,netProfitMarginMRQ,netProfitMarginTTM,operatingMarginMRQ,operatingMarginTTM,pbRatio,pcfRatio,peRatio,pegRatio,prRatio,quickRatio,returnOnAssets,returnOnEquity,returnOnInvestment,revChangeIn,revChangeTTM,revChangeYear,sharesOutstanding,shortIntDayToCover,shortIntToFloat,totalDebtToCapital,totalDebtToEquity,vol10DayAvg,vol1DayAvg,vol3MonthAvg,Sector_Communication Services,Sector_Consumer Discretionary,Sector_Consumer Staples,Sector_Energy,Sector_Financials,Sector_Health Care,Sector_Industrials,Sector_Information Technology,Sector_Materials,Sector_Real Estate,Sector_Utilities
IDXX,0.8403700000000001,10.85505,1.4421700000000002,0.0,13.54006,20.14637,5.292000000000001,59.49604,57.18043,20.50159,292.8217,32694.17,84.00348000000001,23.36855,18.597739999999998,30.309040000000003,23.962970000000002,119.7685,59.22266,72.63605,5.364529,13.21149,1.01785,24.97912,207.1547,36.458259999999996,1.79712,8.017660000000001,0.0,85054677.0,0.0,0.0,77.10776,337.3684,523484.0,523480.0,10428100.0,0,0,0,0,0,1,0,0,0,0,0
INFO,1.01285,0.0,0.72711,0.82,82.54163,0.0,1.97406,62.17612,62.367230000000006,4.05017,63.34789,32474.9,369.1418,6.8868100000000005,18.36594,14.036629999999999,30.06382,4.005,23.55644,41.45771,0.502264,7.48252,0.0,4.95675,9.69881,5.60917,0.0,2.10318,0.0,396809671.0,0.0,0.0,39.880520000000004,66.44344,1575007.0,1575010.0,39277920.0,0,0,0,0,0,0,1,0,0,0,0
ITW,1.18537,0.0,2.74682,2.32,0.0,0.0,6.7994699999999995,37.831509999999994,41.17739,8.80392,329.4442,62148.21,315.4399,12.4415,17.15856,17.5117,22.77865,26.37057,23.91235,28.909609999999997,0.0,4.8782,2.17532,14.8455,80.24963000000001,17.33889,0.0,0.0,0.0,316163249.0,0.0,0.0,76.71571,329.6139,875204.0,875200.0,24816600.0,0,0,0,0,0,0,1,0,0,0,0
ILMN,0.92679,25.2405,3.7614300000000003,0.0,0.0,0.0,4.6716,67.61453,70.33721,0.0,14.44225,51702.98,145.5636,7.4249600000000004,20.68039,15.16588,25.693820000000002,11.330919999999999,59.089119999999994,75.80485999999999,0.0,15.429120000000001,3.3713,9.74615,15.58179,11.09332,0.0,0.0,0.0,146000000.0,0.0,0.0,20.29694,25.4657,1186209.0,1186210.0,19851930.0,0,0,0,0,0,1,0,0,0,0,0
INCY,1.10659,0.0,3.73329,0.0,0.0,171.9489,0.0,95.93571999999999,95.75131999999999,0.0,1.3613,21318.79,215.7876,42.19184,0.0,33.540490000000005,0.0,9.06652,0.0,0.0,0.0,8.929260000000001,3.7039400000000002,0.0,0.0,0.0,21.0263,19.02642,0.0,218699085.0,0.0,0.0,2.1572400000000003,2.2048099999999997,1108247.0,1108250.0,30326520.0,0,0,0,0,0,1,0,0,0,0,0
IR,0.0,0.0,2.25058,0.0,0.0,0.0,0.0,28.471999999999998,32.181340000000006,2.25278,44.51014,14517.83,370.7803,0.0,0.0,0.0,0.0,1.69265,91.42208000000001,0.0,0.0,4.44405,1.5562200000000002,0.0,0.0,0.0,58.069759999999995,23.210379999999997,0.0,417059081.0,0.0,0.0,30.8562,44.97429,2625983.0,2625980.0,79212470.0,0,0,0,0,0,0,1,0,0,0,0
INTC,0.70385,8.99864,1.9745599999999999,2.7,27.293309999999998,28.973740000000003,5.43545,53.259330000000006,57.87601,0.0,44.010490000000004,208099.3,4250.596,25.876929999999998,29.9677,28.877740000000003,32.90355,2.53749,5.875030000000001,9.00201,0.329825,2.63567,1.5756,16.70397,30.102290000000004,19.62656,0.0,12.1743,0.0,4253000000.0,0.0,0.0,31.86105,46.75893,28966948.0,28966950.0,626581100.0,0,0,0,0,0,0,0,1,0,0,0
ICE,0.57676,7.3215699999999995,1.01291,1.15,9.5104,14.236379999999999,3.8605699999999996,0.0,0.0,12.229510000000001,45.43739,56500.01,534.6806,37.84946,38.94059,53.333330000000004,52.86328,3.33883,20.13543,26.95198,2.833948,10.11095,0.0,2.02428,12.62182,7.99603,0.0,10.08668,0.0,543008271.0,0.0,0.0,32.97643,49.59594,3726630.0,3726630.0,62386710.0,0,0,0,0,1,0,0,0,0,0,0
IBM,1.20435,14.41571,1.03931,5.24,0.0,0.0,8.97154,48.0053,47.759570000000004,19.175,269.8117,110823.6,889.5289,7.51531,10.62398,8.66854,9.32065,5.3926099999999995,7.5632,13.870529999999999,0.0,1.4678799999999999,0.99069,5.19407,41.99393,7.04242,3.14154,0.0,0.0,890578748.0,0.0,0.0,75.78255,315.0114,3616985.0,3616980.0,104403540.0,0,0,0,0,0,0,0,1,0,0,0
IP,1.3113,10.07289,0.7922,5.6,0.0,0.0,1.6063100000000001,29.572540000000004,31.432059999999996,3.24138,133.6545,14398.99,392.1124,3.98685,2.5230200000000003,7.45993,7.27307,2.04042,7.8170399999999995,22.80382,0.0,0.67652,0.5509,1.6062,8.73513,2.0087200000000003,0.0,0.0,0.0,393092857.0,0.0,0.0,57.27685,134.1221,2980428.0,2980430.0,59647730.0,0,0,0,0,0,0,0,0,1,0,0
IPG,1.0227700000000002,6.99937,0.97609,5.49,0.0,0.0,1.15254,11.368910000000001,13.795829999999999,3.4874699999999996,139.2303,7244.768,387.1989,0.0,4.81934,1.01693,8.36161,2.95412,9.67259,16.12092,0.0,0.74493,0.0,2.9830900000000002,18.6119,5.54435,0.0,0.0,0.0,389922896.0,0.0,0.0,59.98276,161.8756,3791647.0,3791650.0,93241320.0,1,0,0,0,0,0,0,0,0,0,0
IFF,1.04359,25.36844,2.24122,2.5,0.98967,0.0,3.7195099999999996,40.1946,40.864740000000005,4.93394,69.83695999999999,13183.71,106.6015,7.28795,8.33324,9.95768,12.10575,2.20175,17.49612,33.146840000000005,33.492821,2.5864599999999998,1.37388,3.2255700000000003,6.93555,3.59881,0.0,8.09318,0.0,106932557.0,0.0,0.0,41.723240000000004,72.92990999999999,909256.0,909260.0,18651480.0,0,0,0,0,0,0,0,0,1,0,0
INTU,0.91401,5.93228,1.7921099999999999,0.69,0.0,0.0,5.0618300000000005,85.80946,80.50168000000001,0.0,1.0126600000000001,80320.18,251.885,36.10926,19.49832,47.06862,22.4588,16.94373,51.35561,60.84953,0.0,11.7136,0.0,18.21402,30.35187,27.63253,77.00471999999999,3.0508,0.0,260771340.0,0.0,0.0,7.7462,8.39662,781593.0,781590.0,25403320.0,0,0,0,0,0,0,0,1,0,0,0
ISRG,0.97346,18.276310000000002,6.37868,0.0,0.0,0.0,9.49874,59.01889,67.07285999999999,0.0,0.0,81215.96,115.7548,8.23847,26.340790000000002,9.45898,25.86116,9.289860000000001,57.80084,73.06232,0.0,18.6382,5.68069,12.31862,14.19485,13.61348,0.0,7.858910000000001,0.0,117025880.0,0.0,0.0,0.0,0.0,368538.0,368540.0,12974850.0,0,0,0,0,0,1,0,0,0,0,0
IVZ,1.4465700000000001,9.10893,0.0,5.87,0.0,0.0,1.01535,68.71036,68.64364,8.905660000000001,63.62741,4853.384,375.7364,4.369269999999999,10.29423,8.252289999999999,15.79621,0.50605,7.766660000000001,10.4102,0.0,0.74883,0.0,1.80128,4.80536,2.79593,0.0,23.41337,0.0,459165929.0,0.0,0.0,37.91703,63.62741,4737759.0,4737760.0,147266650.0,0,0,0,0,1,0,0,0,0,0,0
IPGP,1.69429,17.7863,9.98805,0.0,0.0,0.0,2.37609,46.03372,43.708999999999996,5.604030000000001,1.48053,8611.65,35.54854,12.94351,10.83071,15.926870000000001,14.084179999999998,3.5296800000000004,38.42977,68.05298,0.0,7.28925,8.1079,4.6562,5.30635,5.04064,18.924979999999998,0.0,0.0,53256961.0,0.0,0.0,1.6085399999999999,1.6354799999999998,416706.0,416710.0,7325530.0,0,0,0,0,0,0,0,1,0,0,0
IQV,1.35857,0.0,1.0949799999999998,0.0,0.0,0.0,0.66608,32.40777,33.43999,1.06542,214.0047,30890.26,189.1627,0.0,1.4900799999999998,1.98334,5.3844,5.5258400000000005,22.06447,242.4634,0.0,2.82387,0.0,0.70485,2.1793,0.84909,0.0,2.17635,0.0,191270966.0,0.0,0.0,67.41467,216.5444,747589.0,747590.0,24687830.0,0,0,0,0,0,1,0,0,0,0,0
IRM,0.7216899999999999,4.53869,0.7961199999999999,8.16,0.0,0.0,0.7024,70.45067,60.36309,1.73053,860.4538,8739.538,284.3249,0.0,4.84563,13.410789999999999,16.66616,8.53204,10.15059,43.18052,0.0,2.08442,0.0,1.44662,15.08239,1.68692,0.0,0.0,0.0,288148319.0,0.0,0.0,90.44304,946.3868,2916974.0,2916970.0,70554040.0,0,0,0,0,0,0,0,0,0,1,0
JKHY,0.59139,9.65682,1.6073600000000001,0.86,9.42726,25.29674,3.8479,39.78403,40.854409999999994,0.0,3.64405,15256.43,76.00166,17.19934,17.63745,21.410510000000002,22.811729999999997,10.07667,32.76767,51.75031,5.489433,9.081,0.0,14.00261,20.15847,16.448179999999997,2.45443,9.27524,0.0,76615436.0,0.0,0.0,3.5209099999999998,3.64941,517582.0,517580.0,10804670.0,0,0,0,0,0,0,0,1,0,0,0
J,0.9454799999999999,4.8605,1.6904400000000002,0.84,0.0,166.8612,2.59191,19.29494,19.25028,11.47167,36.93,11714.82,129.3639,7.23935,2.7669900000000003,5.96235,4.5579,2.00698,21.330070000000003,34.71185,0.0,0.8716299999999999,0.0,3.0667299999999997,5.76185,4.1006800000000005,0.0,8.943010000000001,0.0,130208041.0,0.0,0.0,26.80501,36.93,718965.0,718970.0,17856120.0,0,0,0,0,0,0,1,0,0,0,0
JBHT,0.9647,15.614989999999999,1.59135,0.77,2.3721799999999997,0.0,4.57878,18.76175,17.72264,13.66695,54.66771,14709.82,83.61394,5.67205,5.29868,8.164860000000001,7.60641,6.15256,14.63326,30.44916,12.835939999999999,1.59191,0.0,8.922939999999999,21.63484,10.95077,0.0,4.07154,0.0,105507223.0,0.0,0.0,35.345259999999996,54.66771,748668.0,748670.0,18137440.0,0,0,0,0,0,0,1,0,0,0,0
SJM,0.19541,3.91266,1.24296,3.17,50.859629999999996,214.4838,6.831060000000001,37.68642,38.48225,7.74781,65.64358,12951.23,109.1676,10.8174,9.99231,16.57266,15.67876,1.58069,10.56381,16.61528,0.326689,1.6602,0.67885,4.62863,9.59199,5.23979,6.0690599999999995,0.0,0.0,114107784.0,0.0,0.0,40.72254,68.69819,797321.0,797320.0,19852810.0,0,0,1,0,0,0,0,0,0,0,0
JNJ,0.6791699999999999,0.0,1.24801,2.71,0.0,0.0,5.57483,64.23975,65.7578,0.0,39.79485,392264.4,2630.655,19.77531,18.48999,21.487779999999997,20.265079999999998,6.22754,17.9108,26.725479999999997,0.0,4.872669999999999,0.9917299999999999,9.4961,24.05404,12.1326,0.0,0.0,0.0,2632823475.0,0.0,0.0,32.55151,48.2613,4757398.0,4757400.0,139256720.0,0,0,0,0,0,1,0,0,0,0,0
JCI,1.13527,17.39808,1.08113,2.55,0.0,0.0,1.01625,34.28785,32.76052,166.0,31.8506,30305.06,742.4902,0.0,4.23643,0.0,2.76538,1.70205,17.07327,40.078720000000004,0.0,1.33874,0.8874200000000001,2.27394,4.20247,3.05965,0.0,0.0,0.0,744047527.0,0.0,0.0,30.014459999999996,45.459140000000005,4463499.0,4463500.0,115749860.0,0,0,0,0,0,0,1,0,0,0,0
JPM,1.16098,6.31778,0.0,3.61,0.0,0.0,7.42218,0.0,0.0,0.0,119.8653,303876.7,3021.676,14.21164,21.15338,16.87386,25.77816,1.29639,9.45155,13.43406,0.0,2.55567,0.0,0.8468,9.94125,0.0,0.0,0.0,0.0,3047604487.0,0.0,0.0,0.0,227.1233,16042120.0,16042120.0,447445880.0,0,0,0,0,1,0,0,0,0,0,0
JNPR,0.95042,3.0369,1.8801,3.29,0.0,38.8318,1.0237,57.03765,58.6736,27.22857,38.530120000000004,8064.852,327.6271,5.6338,7.8928899999999995,8.33103,9.75483,1.80625,14.092,23.74719,0.0,1.8223599999999998,1.80618,3.9592400000000003,7.71465,4.891369999999999,8.8477,0.0,0.0,331750363.0,0.0,0.0,27.81353,38.530120000000004,2911039.0,2911040.0,66528200.0,0,0,0,0,0,0,0,1,0,0,0
KSU,0.96646,6.2255400000000005,2.44299,0.87,7.73475,0.0,5.84238,70.08578,70.47301,6.34219,85.18041,17411.21,93.91351999999999,20.13141,20.71605,32.92572,35.7915,3.9428400000000003,18.82293,31.586440000000003,4.083705,6.31573,2.15583,5.73215,12.31152,6.32616,0.0,0.0,0.0,94349268.0,0.0,0.0,44.35127,85.54915,1294716.0,1294720.0,24286050.0,0,0,0,0,0,0,1,0,0,0,0
K,0.61153,0.5272100000000001,0.76708,3.27,28.16037,21.61534,3.17616,34.71861,31.955170000000003,7.782610000000001,241.4286,23894.62,340.5232,10.33189,8.269,14.60317,11.787410000000001,10.22135,15.03752,21.93844,0.779054,1.77365,0.55704,5.98603,39.49275,8.81434,1.55334,0.0,0.0,342919265.0,0.0,0.0,71.26223,294.2857,1357226.0,1357230.0,45613590.0,0,0,1,0,0,0,0,0,0,0,0
KEY,1.52596,7.310389999999999,0.0,5.95,0.0,0.0,1.11363,0.0,0.0,0.0,78.2921,12141.44,971.1545,10.818710000000001,18.83178,12.5731,21.91589,0.77617,9.30379,11.17068,0.0,1.8911900000000001,0.0,0.76583,7.157039999999999,0.0,0.0,0.0,0.0,975999979.0,0.0,0.0,0.0,89.5964,6774820.0,6774820.0,239596380.0,0,0,0,0,1,0,0,0,0,0,0
KEYS,1.12037,28.321009999999998,3.4699699999999996,0.0,121.2011,0.0,3.0824599999999998,57.65363000000001,59.066,5.47368,57.95786,19190.0,186.2601,7.9329600000000005,14.010010000000001,11.39665,16.91685,6.20256,21.22788,33.2851,0.274627,4.57231,2.67334,9.08319,19.9898,11.18615,0.0,1.20569,0.0,187037035.0,0.0,0.0,36.69198,57.95786,1147326.0,1147330.0,38074860.0,0,0,0,0,0,0,0,1,0,0,0
KMB,0.48608,0.0,0.90915,2.71,40.57568,42.09655,7.438,39.83088,37.18956,16.063489999999998,2705.97,53820.65,339.8845,14.24545,13.0917,20.05637,18.30821,200.7956,16.17207,21.216720000000002,0.522893,2.85612,0.62812,15.65355,5686.6669999999995,27.43245,0.0,2.5356400000000003,0.0,341047156.0,0.0,0.0,94.24218,3023.134,1378474.0,1378470.0,33234240.0,0,0,1,0,0,0,0,0,0,0,0
KIM,1.15254,0.0,0.0,0.0,181.0304,736.8782,2.25673,66.32916999999999,69.64685,0.0,96.29024,5190.043,420.5788,306.8769,86.39819,26.06355,33.309290000000004,0.93405,4.38715,5.31743,0.029373000000000003,4.68559,0.0,8.468689999999999,17.882260000000002,8.6589,0.0,0.0,0.0,432503634.0,0.0,0.0,48.6987,96.29024,4378755.0,4378760.0,147643830.0,0,0,0,0,0,0,0,0,0,1,0
KMI,0.98662,0.0,0.47866000000000003,7.27,0.0,0.0,0.07038,59.02344,57.26781999999999,3.3225800000000003,99.01742,32685.46,1951.3410000000001,0.0,1.8721400000000001,0.0,21.60726,1.02841,12.74287,205.1719,0.0,2.67213,0.41407,0.30846,0.49241999999999997,0.33962,0.0,0.0,0.0,2263535685.0,0.0,0.0,51.15461,108.4842,11736911.0,11736910.0,270572850.0,0,0,0,1,0,0,0,0,0,0,0
KLAC,1.34427,45.0546,2.7789099999999998,1.66,3.9348400000000003,94.83706,7.694139999999999,57.416619999999995,57.84401999999999,11.2667,130.1733,33677.61,154.9642,28.1116,20.92553,31.046870000000002,25.48321,12.634960000000001,21.54576,28.15519,7.1553580000000006,5.80006,2.0076400000000003,13.287329999999999,45.70486,16.43477,2.5021,27.08571,0.0,155461444.0,0.0,0.0,56.411159999999995,130.1733,1086070.0,1086070.0,26186650.0,0,0,0,0,0,0,0,1,0,0,0
KSS,1.71533,3.2271,1.8770900000000001,0.0,0.0,0.0,0.49585,34.102140000000006,38.165440000000004,0.0,100.2088,3698.928,156.1708,0.0,0.48048,0.0,1.48512,0.77351,3.6989300000000003,47.29253,0.0,0.20196,0.79495,0.58019,1.7200900000000001,0.72559,0.0,0.0,0.0,157736808.0,0.0,0.0,50.68973,102.7975,8054647.0,8054650.0,216351100.0,0,1,0,0,0,0,0,0,0,0,0
KHC,1.0382,26.68178,1.09019,4.45,98.25865999999999,0.0,0.0,36.853190000000005,33.02908,3.23789,57.29405,43927.25,317.7357,0.0,0.0,0.0,4.70945,0.89605,54.90906,0.0,0.0,1.72826,0.7405,0.0,0.0,0.0,7.974660000000001,0.0,0.0,1222578592.0,0.0,0.0,36.98814,58.84992,5096204.0,5096200.0,128082000.0,0,0,1,0,0,0,0,0,0,0,0
KR,0.31571,14.4603,0.8298700000000001,2.0,15.30013,62.06075,2.6267099999999997,24.29661,22.76591,0.0,132.2787,28005.33,772.8796,2.91704,1.5491700000000002,3.19141,2.11401,2.99359,6.01489,13.70536,0.895768,0.22124000000000002,0.40065,4.29756,23.12538,6.21632,0.0,4.716130000000001,0.0,777925812.0,0.0,0.0,59.085919999999994,143.9825,6221540.0,6221540.0,205825480.0,0,0,1,0,0,0,0,0,0,0,0
LB,1.62604,0.0,1.06187,0.0,0.0,0.0,0.0,23.2769,34.88275,0.0,0.0,8001.483,228.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67014,0.50615,0.0,0.0,0.0,0.0,0.0,0.0,277829273.0,0.0,0.0,150.9879,0.0,6417280.0,6417280.0,164602580.0,0,1,0,0,0,0,0,0,0,0,0
LHX,0.69823,0.0,1.5099200000000002,1.87,0.0,0.0,5.9513300000000005,28.57143,28.00807,7.64615,28.38205,39250.27,215.1356,6.25422,7.134289999999999,6.65917,7.3361,1.77498,17.24529,30.50579,0.0,2.14085,1.32265,5.45352,10.398589999999999,6.38204,0.0,169.578,0.0,216195394.0,0.0,0.0,23.797439999999998,31.4044,1589091.0,1589090.0,35928330.0,0,0,0,0,0,0,1,0,0,0,0
LH,1.40775,18.484170000000002,1.12484,0.0,0.0,21.56575,3.6696699999999995,27.46677,27.24737,6.321359999999999,74.85821999999999,18287.82,96.84057,8.36463,3.1635400000000002,10.75195,6.841260000000001,2.48467,19.21797,51.16536,0.0,1.59378,1.01203,2.0397,4.99686,2.41808,0.0,1.61889,0.0,97400000.0,0.0,0.0,46.09113,85.72497,668814.0,668810.0,16631700.0,0,0,0,0,0,1,0,0,0,0,0
LRCX,1.39354,2.029,3.43201,1.21,10.34706,34.85464,15.12429,45.8594,45.88167,0.0,96.31414000000001,55028.1,144.5846,24.953689999999998,22.41724,27.06873,26.618940000000002,10.65097,21.834139999999998,25.064320000000002,2.4223619999999997,5.4783,2.8312,16.95573,45.73778,21.41845,11.51287,4.05215,0.0,145331000.0,0.0,0.0,52.952580000000005,112.5515,1218254.0,1218250.0,37067690.0,0,0,0,0,0,0,0,1,0,0,0
LW,0.76455,0.0,2.24666,1.45,0.0,0.0,2.48737,13.118429999999998,23.6051,1.0582200000000002,1246.917,9220.143,144.4681,0.53135,8.87565,3.6486,14.684629999999999,38.60903,17.673270000000002,25.50887,0.0,2.43122,1.77178,8.731060000000001,310.8751,10.977219999999999,0.0,0.95568,0.0,145313520.0,0.0,0.0,93.65096,1475.0420000000001,843980.0,843980.0,31039180.0,0,0,1,0,0,0,0,0,0,0,0
LVS,1.5181,0.0,1.5882100000000001,0.0,0.0,0.0,0.43751,0.0,45.5724,0.0,370.0807,36448.7,330.6858,0.0,4.81537,0.0,10.90404,9.80056,23.275029999999997,109.0718,0.0,4.2190900000000005,1.57263,1.87857,7.349139999999999,2.24525,0.0,0.0,0.0,763803327.0,0.0,0.0,75.35806,371.9893,7383215.0,7383220.0,145120700.0,0,1,0,0,0,0,0,0,0,0,0
LEG,1.6389099999999999,3.65225,1.81857,3.94,0.0,0.0,1.6659099999999998,17.31156,21.4513,2.38725,171.5698,5381.772,130.7805,0.0,5.28914,2.69791,8.95247,4.43236,12.94629,24.40108,0.0,1.25895,1.07827,4.71823,18.43092,5.71877,0.0,0.0,0.0,132392918.0,0.0,0.0,63.73137,175.7783,1274034.0,1274030.0,30692160.0,0,1,0,0,0,0,0,0,0,0,0
LDOS,1.13435,12.40967,0.8900600000000001,1.47,0.0,14.06211,4.260330000000001,13.14345,13.71636,7.911760000000001,117.2414,13115.93,141.2416,5.28483,5.2795,8.544960000000001,8.20393,3.70211,15.198070000000001,21.6509,0.0,1.1314600000000001,0.80432,5.70098,17.74685,7.75518,0.86535,10.11684,0.0,142193551.0,0.0,0.0,58.509769999999996,141.3793,1284339.0,1284340.0,22876730.0,0,0,0,0,0,0,0,1,0,0,0
LEN,1.6780599999999999,16.55692,0.0,0.65,13.761020000000002,26.01556,6.65932,15.73908,14.96505,5.84675,45.31106,23430.5,284.4337,9.76095,9.24415,12.79609,11.7407,1.45469,10.71439,11.57325,0.841017,1.03577,0.0,7.10162,13.133529999999999,7.86483,17.35799,4.90915,0.0,274618334.0,0.0,0.0,34.9526,54.02613,2078913.0,2078910.0,72073780.0,0,1,0,0,0,0,0,0,0,0,0
LLY,0.20194,0.0,1.21632,1.95,41.594770000000004,7.98994,6.14653,77.77939,78.67215,17.71675,368.0618,144934.0,954.9861,25.67553,24.47995,21.76237,24.731370000000002,35.4109,21.17432,24.652929999999998,0.592693,6.315259999999999,0.9399,13.934920000000002,163.4737,19.87526,0.0,5.88925,0.0,956470372.0,0.0,0.0,79.26234000000001,398.9396,2253038.0,2253040.0,73832280.0,0,0,0,0,0,1,0,0,0,0,0
LNC,2.25295,10.28887,0.0,4.26,0.0,0.0,1.05419,0.0,0.0,0.0,32.4924,7258.399,181.8842,0.0,1.2523600000000001,0.0,2.97732,0.35012,25.55774,35.62925,0.0,0.42878,0.0,0.06406,1.08202,0.0,0.0,0.0,0.0,193248120.0,0.0,0.0,24.523970000000002,32.4924,1777575.0,1777580.0,42845060.0,0,0,0,0,1,0,0,0,0,0,0
LIN,0.75922,36.41581,0.7998,1.55,0.0,0.0,4.2091400000000005,43.249179999999996,42.23415,22.57447,24.32747,130515.2,524.4072,7.119339999999999,8.29534,9.26768,10.95382,2.86614,19.25287,59.02156,0.0,4.79906,0.68619,2.60741,4.71171,3.1619,0.0,18.46496,0.0,525360032.0,0.0,0.0,26.720879999999998,38.38637,1538304.0,1538300.0,42189490.0,0,0,0,0,0,0,0,0,1,0,0
LYV,1.11944,0.0,1.26942,0.0,0.0,0.0,0.0,0.0,25.25473,0.0,1412.9089999999999,11056.1,159.0592,0.0,0.0,0.0,0.0,32.33486,0.0,0.0,0.0,1.36446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217254777.0,0.0,0.0,82.78701,1431.5929999999998,2334760.0,2334760.0,62976680.0,1,0,0,0,0,0,0,0,0,0,0
LKQ,1.72747,12.74047,2.10639,0.0,35.73415,0.0,1.8159599999999998,38.49504,39.21312,8.11555,61.692319999999995,9533.485999999999,298.3998,4.61261,4.70488,6.870939999999999,7.19405,1.86097,11.0749,17.25258,0.482804,0.80896,0.9327700000000001,4.482419999999999,11.18348,5.393619999999999,0.0,0.0,0.0,304292579.0,0.0,0.0,38.596070000000005,63.51316,2724199.0,2724200.0,55475660.0,0,1,0,0,0,0,0,0,0,0,0
LMT,0.9546600000000001,0.61995,1.3144799999999999,2.47,12.02736,15.77125,22.81985,13.64365,13.49332,14.859060000000001,324.5534,108730.7,279.3331,10.02466,10.24952,12.860669999999999,13.448820000000001,28.98712,14.1558,17.044810000000002,1.41717,1.7280799999999998,1.07798,13.236460000000001,195.3946,19.15298,3.63555,9.441310000000001,0.0,279542050.0,0.0,0.0,76.99878000000001,337.8832,915724.0,915720.0,30222040.0,0,0,0,0,0,0,1,0,0,0,0
L,0.7654,4.91279,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,57.881890000000006,10320.35,237.5497,0.0,0.0,0.0,0.0,0.59988,0.0,0.0,0.0,0.7886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280444197.0,0.0,0.0,35.206559999999996,58.155080000000005,766268.0,766270.0,23677050.0,0,0,0,0,1,0,0,0,0,0,0
LOW,1.48957,0.0,1.19651,1.39,102.6026,34.73553,5.92574,33.102920000000005,32.22645,10.0,1177.156,119600.0,754.4346,6.7954300000000005,6.17154,10.119439999999999,9.29781,69.69671,19.87371,26.73253,0.260544,1.61443,0.41708,10.26827,184.0468,17.27075,22.761589999999998,3.33515,0.0,755002775.0,0.0,0.0,92.70408,1270.629,3220522.0,3220520.0,98161730.0,0,1,0,0,0,0,0,0,0,0,0
LYB,1.57064,7.15677,2.36234,6.13,0.0,0.0,6.07819,11.756219999999999,12.97218,4.2459,185.8385,22878.01,255.6963,5.6797699999999995,6.810060000000001,6.112509999999999,8.56685,3.10918,6.7308,11.27474,0.0,0.7641,1.51274,6.50274,22.51231,8.080689999999999,0.0,0.0,0.0,333839284.0,0.0,0.0,65.6741,194.8356,1752340.0,1752340.0,46271810.0,0,0,0,0,0,0,0,0,1,0,0
MTB,1.19216,5.24253,0.0,4.13,0.0,0.0,10.73915,0.0,0.0,0.0,39.644090000000006,13669.52,127.74,16.68875,24.561020000000003,21.625989999999998,32.28419,0.9301799999999999,8.286389999999999,9.92257,0.0,2.2638700000000003,0.0,1.13602,9.66262,0.0,0.0,0.0,0.0,128280043.0,0.0,0.0,0.0,39.97207,604911.0,604910.0,19215540.0,0,0,0,0,1,0,0,0,0,0,0
MRO,3.35886,0.0,1.31925,0.0,0.0,0.0,0.0,52.919709999999995,84.62491,0.0,49.24385,4673.48,787.1901,0.0,0.0,0.0,0.0,0.41851000000000005,2.55661,0.0,0.0,1.15709,1.24695,0.0,0.0,0.0,0.0,0.0,0.0,789439221.0,0.0,0.0,32.99556,49.24385,24711414.0,24711410.0,657189240.0,0,0,0,1,0,0,0,0,0,0,0
MPC,2.19119,21.4421,1.27286,6.0,0.0,0.0,0.0,9.33798,10.17868,0.0,128.2633,25149.38,647.0089,1.81627,0.0,6.45565,0.0,1.05819,0.0,0.0,0.0,0.24731,0.56998,0.0,0.0,0.0,0.0,0.0,0.0,650695467.0,0.0,0.0,50.272729999999996,135.4871,8216337.0,8216340.0,184519330.0,0,0,0,1,0,0,0,0,0,0,0
MKTX,0.55455,17.782329999999998,0.0,0.48,41.58024,73.37442,6.90627,95.35051999999999,94.91355,0.0,0.0,19008.27,36.6709,45.37677,42.74528,56.35163000000001,52.35197,22.25158,64.70966999999999,72.48340999999999,1.743218,30.90052,0.0,28.407659999999996,34.70323,34.52375,9.360389999999999,32.61186,0.0,37971735.0,0.0,0.0,0.0,0.0,173090.0,173090.0,4944660.0,0,0,0,0,1,0,0,0,0,0,0
MAR,1.63266,0.0,0.67228,0.0,0.0,0.0,1.3878700000000002,8.33333,13.148810000000001,0.0,0.0,31043.44,270.3881,0.0,2.75595,0.0,5.00595,0.0,31.199440000000003,68.969,0.0,1.84782,0.0,1.83102,79.75883,2.38469,0.0,0.0,0.0,324315074.0,0.0,0.0,100.6741,0.0,3662430.0,3662430.0,94939500.0,0,1,0,0,0,0,0,0,0,0,0
MMC,0.86285,3.4506900000000003,1.36589,1.6,37.533590000000004,72.62507,3.95592,0.0,0.0,6.0,145.6966,59015.73,505.9643,13.84579,12.00211,21.12676,17.65464,7.172160000000001,21.47588,29.452059999999996,0.7846850000000001,3.45687,0.0,6.37474,24.79897,7.951569999999999,0.0,9.18393,0.0,506529315.0,0.0,0.0,61.13555,160.47899999999998,1414866.0,1414870.0,40235560.0,0,0,0,0,1,0,0,0,0,0,0
