,index,beta,bookValuePerShare,currentRatio,divGrowthRate3Year,dividendAmount,dividendDate,dividendPayAmount,dividendPayDate,dividendYield,epsChange,epsChangePercentTTM,epsChangeYear,epsTTM,grossMarginMRQ,grossMarginTTM,high52,interestCoverage,low52,ltDebtToEquity,marketCap,marketCapFloat,netProfitMarginMRQ,netProfitMarginTTM,operatingMarginMRQ,operatingMarginTTM,pbRatio,pcfRatio,peRatio,pegRatio,prRatio,quickRatio,returnOnAssets,returnOnEquity,returnOnInvestment,revChangeIn,revChangeTTM,revChangeYear,sharesOutstanding,shortIntDayToCover,shortIntToFloat,symbol,totalDebtToCapital,totalDebtToEquity,vol10DayAvg,vol1DayAvg,vol3MonthAvg,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
6412,NHC,0.22298,0.0,1.626,0.0,2.08,2020-12-30 00:00:00.000,0.52,2021-02-01 00:00:00.000,3.09,0.0,0.0,0.0,1.81758,40.52572,41.49219,88.35,0.0,55.88,1.50796,1033.386,12.27404,5.13434,2.76453,2.80178,5.07429,1.33519,14.61732,37.01625,0.0,1.01087,1.59832,2.13612,3.63513,2.56735,0.0,3.11159,0.0,15359488.0,0.0,0.0,NHC,2.02066,2.07091,41411.0,41410.0,683420.0,69.06,2.64565993,1.78,Strong Buy,33154.0,1060727070.0,37.01584507,1.8352,14881.0,Health Services
6413,NHF,1.15362,0.0,0.0,0.0,0.6,2020-12-21 00:00:00.000,0.05,2020-12-31 00:00:00.000,5.63,0.0,0.0,0.0,0.0,67.0788,54.54728,18.01,0.13029,6.3,0.0,486.0097,41.63209,0.0,0.0,65.62353,57.40884,0.60363,0.0,0.0,0.0,7.80278,0.0,0.0,0.0,0.0,0.0,48.8786,0.0,45626296.0,0.0,0.0,NHF,15.68096,18.59717,302945.0,302940.0,6868050.0,,,,,,,,,,
6414,NHF-A,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHFpA,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
6415,NHFWI,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHFWI,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
6416,NHI,0.92821,3.89904,0.0,0.0,4.41,2020-12-30 00:00:00.000,1.1025,2021-01-29 00:00:00.000,6.62,0.0,18.67832,0.0,4.2634,95.03327,97.36836,91.12,4.11806,31.37,102.4057,2978.515,42.62933,50.60557,56.98465,51.46914,51.295,1.99492,10.95364,15.61899,0.83621,8.9245,0.0,6.17618,12.85945,6.37181,0.15088,7.70134,0.0,44729157.0,0.0,0.0,NHI,50.41158,102.4057,324078.0,324080.0,6618090.0,67.33,1.11127797,0.74,Sell,267898.0,2978520000.0,15.61898954,4.2683,,Finance
6417,NHIC,0.0,0.0,10.37143,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,0.0,9.43,0.0,217.35,9.8875,0.0,0.0,0.0,0.0,1.29277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17250000.0,0.0,0.0,NHIC,0.0,0.0,29944.0,29940.0,757250.0,,,,,,,,,,
6418,NHICU,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.915,0.0,9.829,0.0,172.5,13.5,0.0,0.0,0.0,0.0,8188.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,NHICU,52.08333,108.6956,40383.0,66640.0,0.0,,,,,,,,,,
6419,NHICW,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHICW,0.0,0.0,52312.0,0.0,0.0,,,,,,,,,,
6420,NHLD,1.54853,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,7.44306,7.02251,3.9,0.0,1.12,0.0,41.46445,9.41606,0.0,0.0,0.0,0.0,0.88913,0.0,0.0,0.0,0.18038,0.0,0.0,0.0,0.0,1.16339,7.95294,0.0,13639622.0,0.0,0.0,NHLD,12.35505,14.09671,48326.0,48330.0,1055940.0,2.97,-2.30263158,-0.07,Buy,20270.0,40509612.0,,-0.4427,1010.0,Finance
6421,NHLDW,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHLDW,0.0,0.0,25242.0,0.0,0.0,,,,,,,,,,
6422,NHS,0.9075,0.0,0.0,0.0,1.086,2021-01-14 00:00:00.000,0.0905,2021-01-29 00:00:00.000,9.34,0.0,601.9926,0.0,3.67564,0.0,0.0,12.8,19.78169,6.5862,42.45755,227.257,19.54059,62.04076,199.7793,84.3125,85.70952,0.93603,0.0,3.16407,0.005256,11.0879,0.0,21.23957,32.57956,25.6419,0.0,9.84561,0.0,19540585.0,0.0,0.0,NHS,31.03535,45.00182,166652.0,166650.0,1658480.0,,,,,,,,,,
6423,NHTC,0.54605,25.45269,4.69335,0.0,0.8,2020-11-16 00:00:00.000,0.2,2020-11-27 00:00:00.000,16.19,0.0,0.0,147.5002,0.0,74.26366,71.46152,8.27,0.0,2.52,0.0,56.42734,6.95378,4.49589,0.0,4.72954,0.0,0.82165,0.0,0.0,0.0,0.89127,4.4935,0.0,0.0,0.0,0.0,0.0,0.0,11422539.0,0.0,0.0,NHTC,0.0,0.0,27049.0,27050.0,450850.0,5.04,2.0242915,0.1,Sell,18104.0,57571920.0,,-0.2638,152.0,Consumer Non-Durables
6424,NI,0.29674,0.0,0.81838,0.0,0.84,2020-10-29 00:00:00.000,0.21,2020-11-20 00:00:00.000,3.72,0.0,0.0,0.0,0.0,39.29193,41.66667,30.46,1.37061,19.56,169.7524,8652.932,381.8332,0.0,0.0,0.0,1.05384,1.90339,20.20769,0.0,0.0,1.77755,0.70335,0.0,0.0,0.0,0.0,0.0,0.0,383212193.0,0.0,0.0,NI,66.1861,195.7363,2843643.0,2843640.0,61738860.0,22.52,-0.26572188,-0.06,Sell,2731249.0,8629934240.0,,-0.7737,8363.0,Utilities
6425,NI-B,0.0,0.0,0.0,0.0,1.62,2020-11-20 00:00:00.000,0.0,2020-11-20 00:00:00.000,5.7,0.0,0.0,0.0,0.0,0.0,0.0,28.84,0.0,20.3099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,NIpB,0.0,0.0,26737.0,0.0,0.0,,,,,,,,,,
6426,NICE,0.80224,12.05169,2.09114,0.0,0.0, ,0.16,2017-03-15 00:00:00.000,0.0,0.0,8.71865,10.69489,3.1032,65.81997,66.34433,288.727,62.3062,110.59,25.56264,17448.95,62.72694,12.35961,12.35761,15.11809,15.48487,7.0572,45.59028,89.85241,10.305771,10.61602,0.0,5.21531,8.7245,6.63077,4.23394,5.73227,0.0,62732298.0,0.0,0.0,NICE,26.25848,35.96111,267115.0,267120.0,5748880.0,279.3,0.16856149,0.47,Buy,271070.0,17491600000.0,89.63001061,3.2707,5996.0,Technology Services
6427,NICK,0.47249,3.38082,0.0,0.0,0.0, ,0.0, ,0.0,0.0,222.775,375.5763,0.70328,0.0,0.0,9.0952,1.86616,4.76,96.8178,105.152,11.64392,8.98008,9.12453,9.63215,7.4111,0.59952,18.71365,12.05779,0.054125,1.80894,0.0,2.33815,4.87182,2.41461,0.0,0.0,0.0,7800000.0,0.0,0.0,NICK,49.94069,99.76304,11078.0,11080.0,179970.0,8.4,-0.94339623,-0.08,Buy,4015.0,65520000.0,12.542523300000001,0.6761,260.0,Finance
6428,NID,0.14692,0.0,0.0,0.0,0.528,2020-12-14 00:00:00.000,0.044,2020-12-31 00:00:00.000,3.8,0.0,0.0,0.0,0.0,72.06214,72.29145,14.55,0.39328,10.46,3.14169,651.1061,46.90412,0.0,0.0,71.52148,71.76818,1.01709,0.0,0.0,0.0,18.37278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46909660.0,0.0,0.0,NID,3.88908,4.04644,74381.0,74380.0,1097500.0,,,,,,,,,,
6429,NIE,1.01936,2.3799,0.0,0.0,1.52,2020-12-18 00:00:00.000,0.38,2021-01-04 00:00:00.000,5.41,0.0,259.3955,25.77727,4.3999,33.11212,37.22626,28.5,0.0,14.62,0.0,778.0677,27.70847,1403.966,1130.415,29.83932,34.06487,1.05263,0.0,6.38196,0.024603,72.14264,0.0,17.37768,17.43493,17.43493,0.0,0.0,0.0,27708965.0,0.0,0.0,NIE,0.0,0.0,58563.0,58560.0,1485970.0,,,,,,,,,,
6430,NIM,0.19243,0.0,0.0,0.0,0.318,2020-12-14 00:00:00.000,0.0265,2020-12-31 00:00:00.000,3.01,0.0,0.0,0.0,0.0,0.0,0.0,11.41,0.0,8.97,0.0,131.5475,12.44536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12445363.0,0.0,0.0,NIM,0.0,0.0,22649.0,22650.0,347120.0,,,,,,,,,,
6431,NINE,0.0484,0.00902,5.36262,0.0,0.0, ,0.0, ,0.0,0.0,0.0,11.76906,0.0,57.81568,62.70364,10.65,0.0,0.38,642.5997,86.47872,15.94177,0.0,0.0,0.0,0.0,1.61392,0.0,0.0,0.0,4.12348,3.86463,0.0,0.0,0.0,9.85989,19.31694,0.0,31561578.0,0.0,0.0,NINE,86.59814,646.165,166595.0,166600.0,5476460.0,2.84,3.64963504,0.1,Buy,216165.0,89634944.0,,-19.1629,1469.0,Industrial Services
6432,NIO,0.0,0.0,2.42296,0.0,0.0, ,0.066,2016-05-02 00:00:00.000,0.0,0.0,43.6424,60.4706,0.0,12.94338,3.83245,57.2,0.0,2.11,84.32656,84131.34,1004.521,0.0,0.0,0.0,0.0,51.01929,0.0,0.0,0.0,43.60124,2.32732,0.0,0.0,0.0,21.7006,48.18,0.0,1292312288.0,0.0,0.0,NIO,36.54458,101.7405,120298171.0,120298170.0,3670246980.0,53.2,-0.54215741,-0.29,Strong Buy,147474785.0,69125800000.0,,-0.9402,,Consumer Durables
6433,NIPRB,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIPRB,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
6434,NIQ,0.13055,0.9498,0.0,0.0,0.474,2020-12-14 00:00:00.000,0.0395,2020-12-31 00:00:00.000,3.22,0.0,0.0,0.0,0.43434,67.99045,67.5825,14.84,1.40117,11.42,29.20748,192.528,13.09714,19.21243,70.22875,67.10271,66.72732,1.02395,0.0,33.84445,0.0,23.76851,0.0,2.33868,3.031,2.345,0.0,0.15629,0.0,13097144.0,0.0,0.0,NIQ,22.6051,29.20748,19645.0,19650.0,461180.0,,,,,,,,,,
6435,NISN,1.0879,31.81138,1.17846,0.0,0.0, ,0.0, ,0.0,0.0,279.7777,1154.155,0.43837,60.40876,53.9614,23.99,0.0,5.5884,0.0,325.4138,5.54465,30.78728,26.13629,31.7069,23.56948,5.85674,68.20521,42.13336,0.150596,11.24177,0.0,8.35594,15.75699,15.27541,0.0,93.55974,0.0,17618509.0,0.0,0.0,NISN,0.0,0.0,63536.0,63540.0,811120.0,20.5,10.99079589,2.03,Strong Buy,119632.0,361179250.0,,-0.1283,142.0,Producer Manufacturing
6436,NIU,0.0,0.0,1.68944,0.0,0.0, ,0.0, ,0.0,0.0,80.54383,16.68716,0.29786,20.91794,22.9706,37.44,0.0,6.08,0.0,2150.458,54.8045,8.94462,7.41467,8.92671,6.45688,14.76444,0.0,96.58927,1.199214,6.01798,1.54608,9.34448,20.55044,19.92029,38.69073,17.31769,0.0,130251028.0,0.0,0.0,NIU,16.13241,19.23557,1490978.0,1490980.0,43230010.0,28.9,0.45185958,0.13,Buy,858001.0,1873660000.0,92.62717321,0.3242,521.0,Consumer Durables
6437,NIWI,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIWI,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
6438,NJAN,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9989,0.0,29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975000.0,0.0,0.0,NJAN,0.0,0.0,106967.0,0.0,0.0,,,,,,,,,,
6439,NJR,0.53147,8.23696,1.16602,0.0,1.33,2020-12-15 00:00:00.000,0.3325,2021-01-04 00:00:00.000,3.86,0.0,8.17222,124.3088,2.05617,0.0,0.0,44.615,2.32026,21.14,122.4847,3314.65,95.30019,9.78692,9.19337,9.9644,11.07573,1.79343,11.02036,16.76904,2.051957,1.69663,0.81395,3.61283,11.41906,4.0079,33.80562,0.0,0.0,96132545.0,0.0,0.0,NJR,56.66425,130.7563,520957.0,520960.0,11745770.0,33.67,-2.34918794,-0.81,Sell,717001.0,3236781275.0,16.76879681,2.065,1156.0,Utilities
6440,NJUL,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6874,0.0,40.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000.0,0.0,0.0,NJUL,0.0,0.0,23776.0,0.0,0.0,,,,,,,,,,
6441,NJV,0.17128,0.0,0.0,0.0,0.39,2020-12-14 00:00:00.000,0.0325,2020-12-31 00:00:00.000,2.78,0.0,0.0,0.0,0.0,0.0,0.0,14.75,0.0,10.84,0.0,21.37149,1.51786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530856.0,0.0,0.0,NJV,0.0,0.0,3588.0,3590.0,76520.0,,,,,,,,,,
6442,NK,2.43469,5.39095,4.74365,0.0,0.0, ,0.0, ,0.0,0.0,2.16762,0.0,0.0,0.0,0.0,19.37,0.0,2.52,0.0,1491.031,34.77521,0.0,0.0,0.0,0.0,10.032,0.0,0.0,0.0,15060.92,0.0,0.0,0.0,0.0,6700.0,141.4634,0.0,108596551.0,0.0,0.0,NK,1.49916,1.52198,7175270.0,7175270.0,41730060.0,12.9,-6.04515659,-0.83,Buy,1515614.0,1400901300.0,,-0.7502,148.0,Health Technology
6443,NKE,0.85409,0.0,2.66114,0.0,1.1,2020-12-04 00:00:00.000,0.275,2020-12-29 00:00:00.000,0.79,0.0,0.0,11.14511,1.75439,43.11127,42.90793,147.95,22.57143,60.0,88.43985,219932.7,1242.327,11.12692,7.38746,14.05319,8.60825,20.60681,101.3515,79.85682,0.0,5.74927,1.97464,9.19952,28.27272,12.7576,6.12611,0.0,0.0,1254809281.0,0.0,0.0,NKE,47.04096,88.82519,6512836.0,6512840.0,112892340.0,141.23,0.80656674,1.13,Buy,4163149.0,221704266300.0,79.73365204,1.8037,75400.0,Consumer Non-Durables
6444,NKG,0.15308,0.0,0.0,0.0,0.54,2020-12-14 00:00:00.000,0.045,2020-12-31 00:00:00.000,4.15,0.0,0.0,0.0,0.0,0.0,0.0,13.15,0.0,9.01,0.0,135.1976,10.39981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10399812.0,0.0,0.0,NKG,0.0,0.0,14917.0,14920.0,414900.0,,,,,,,,,,
6445,NKLA,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,24.21053,93.99,0.0,10.3,0.0,6176.13,144.4609,0.0,0.0,0.0,0.0,5.72013,0.0,0.0,0.0,65011.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384087674.0,0.0,0.0,NKLA,0.44508,0.44707,19410723.0,19410720.0,413648610.0,16.03,-0.31094527,-0.05,Sell,7925937.0,6156930640.0,,-0.6354,256.0,Consumer Durables
6446,NKSH,0.51108,3.4222,0.0,0.0,1.44,2020-11-20 00:00:00.000,0.72,2020-12-01 00:00:00.000,4.65,0.0,0.0,0.0,2.45113,0.0,0.0,44.99,0.0,23.37,0.0,200.8489,6.31829,37.16783,34.72547,44.05208,41.32737,0.99497,12.08332,12.64723,0.0,4.38487,0.0,1.17465,8.15312,0.0,0.0,0.0,0.0,6478997.0,0.0,0.0,NKSH,0.0,0.0,12325.0,12330.0,293330.0,31.3,0.96774194,0.3,Sell,8797.0,202792700.0,12.64789882,2.451,,Finance
6447,NKTR,1.67686,95.77063,8.25183,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,81.45373,87.05385,28.6,0.0,13.63,0.0,3168.18,177.8442,0.0,0.0,0.0,0.0,2.70551,0.0,0.0,0.0,19.3992,8.14991,0.0,0.0,0.0,0.0,35.44008,0.0,179398666.0,0.0,0.0,NKTR,0.0,0.0,1195207.0,1195210.0,20919220.0,17.98,1.81200453,0.32,Buy,940151.0,3225594020.0,,-2.4743,723.0,Health Technology
6448,NKTX,0.0,0.0,34.8775,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.16,0.0,22.4602,0.0,1943.012,27.72593,0.0,0.0,0.0,0.0,5.79555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32595397.0,0.0,0.0,NKTX,0.0,0.0,239487.0,239490.0,4322460.0,56.48,-5.25079685,-3.13,Sell,60429.0,1840988192.0,,,,Health Technology
6449,NKX,0.24111,0.0,0.0,0.0,0.654,2020-12-14 00:00:00.000,0.0545,2020-12-31 00:00:00.000,4.14,0.0,0.0,0.0,0.0,0.0,0.0,16.14,0.0,11.25,0.0,749.8708,47.52033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47520334.0,0.0,0.0,NKX,0.0,0.0,66770.0,66770.0,1250740.0,,,,,,,,,,
6450,NL,1.14812,5.10303,6.01248,0.0,0.16,2020-11-30 00:00:00.000,0.04,2020-12-15 00:00:00.000,3.54,0.0,0.0,351.617,0.34183,25.77922,29.82307,5.4,0.0,2.28,0.16201,220.5262,8.29645,14.50784,15.98056,0.0,4.54848,0.71456,9.9953,13.22295,0.0,1.93156,5.31304,3.32348,5.46856,3.66931,19.43697,0.0,0.0,48788984.0,0.0,0.0,NL,0.15039,0.16201,18629.0,18630.0,509280.0,4.64,2.65486726,0.12,Sell,35552.0,226380960.0,13.22797776,0.3417,547.0,Producer Manufacturing
6451,NLOK,0.72402,0.0,1.02517,0.0,0.5,2020-11-20 00:00:00.000,0.125,2020-12-16 00:00:00.000,2.41,0.0,784.9905,368.8528,1.29775,85.623,84.78964,28.7,6.77778,15.12,0.0,12293.13,586.3231,26.51757,33.05016,36.74121,28.60032,0.0,12.14736,16.00462,0.020388,4.97295,0.0,7.24869,28.99219,10.38251,1.9544,0.0,0.0,591869571.0,0.0,0.0,NLOK,115.2223,0.0,5618574.0,5618570.0,123490830.0,20.97,0.9629273000000002,0.2,Strong Buy,4930938.0,12411513900.0,5.287543599999999,4.1215,3600.0,Technology Services
6452,NLS,1.86568,0.0,1.86422,0.0,0.0, ,0.0, ,0.0,0.0,135.6328,457.0081,1.14206,43.72068,40.44888,28.43,141.4682,1.2,9.32391,563.117,29.58695,21.86034,7.8706,28.31245,8.47512,4.56137,12.01547,16.29512,0.120141,1.2046,1.57806,15.75208,35.39354,24.80157,36.08348,45.85909,0.0,30258840.0,0.0,0.0,NLS,10.13809,11.28186,2322890.0,2322890.0,51851640.0,19.2,3.17033853,0.59,Buy,1217482.0,580968960.0,17.23148148,1.1645,434.0,Consumer Durables
6453,NLSN,1.44665,0.0,1.10436,0.0,0.24,2020-11-18 00:00:00.000,0.06,2020-12-03 00:00:00.000,1.19,0.0,89.93096,101.4721,0.0,57.58157,55.90426,22.33,2.81053,11.62,399.8524,7235.829,354.3766,0.6398,0.0,11.13244,8.3056,3.55418,9.42165,0.0,0.0,1.14691,0.0,0.0,0.0,0.0,4.47861,0.0,0.0,356998802.0,0.0,0.0,NLSN,81.84791,492.6181,4874001.0,4874000.0,107346150.0,20.58,1.73010381,0.35,Buy,8098581.0,7347039420.0,,-0.4211,46000.0,Commercial Services
6454,NLSP,0.0,0.0,0.04687,0.0,0.0, ,0.0, ,0.0,0.0,49.6749,63.91871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10596360.0,0.0,0.0,NLSP,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
6455,NLSPW,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLSPW,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
6456,NLTX,1.00697,1.98565,20.88445,0.0,0.0, ,0.0, ,0.0,0.0,74.7149,98.16001,0.0,0.0,0.0,18.13,0.0,5.81,0.05391,591.9676,33.39285,0.0,0.0,0.0,0.0,2.95356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41934796.0,0.0,0.0,NLTX,0.07831,0.07837,1267101.0,1267100.0,7545030.0,14.61,3.3970276,0.48,Buy,355033.0,612667428.0,,-0.6446,36.0,Health Technology
6457,NLY,1.25326,0.0,0.0,0.0,0.88,2020-12-30 00:00:00.000,0.22,2021-01-29 00:00:00.000,10.69,0.0,88.58219,229.512,0.0,90.13684,0.0,10.5,0.0,3.51,52.15608,11507.42,1391.905,87.00481,0.0,87.83747,0.0,0.94639,0.0,0.0,0.0,9.0508,0.0,0.0,0.0,0.0,0.0,149.5247,0.0,1398228330.0,0.0,0.0,NLY,83.53764,507.8923,14750528.0,14750530.0,260546500.0,8.2,-0.36452005,-0.03,Sell,13863654.0,11507400000.0,,-0.4738,185.0,Finance
6458,NLY-D,1.20314,0.0,0.0,0.0,1.875,2020-12-01 00:00:00.000,0.46875,2020-12-31 00:00:00.000,7.5,0.0,88.58219,229.512,0.0,90.13684,0.0,26.02,0.0,15.0801,52.15608,11661.22,1391.905,87.00481,0.0,87.83747,0.0,0.95904,0.0,0.0,0.0,9.17177,0.0,0.0,0.0,0.0,0.0,149.5247,0.0,18400000.0,0.0,0.0,NLYpD,83.53764,507.8923,93059.0,11733620.0,270443510.0,,,,,,,,,,
6459,NLY-F,1.25326,0.0,0.0,0.0,1.7375,2020-11-30 00:00:00.000,0.434375,2020-12-31 00:00:00.000,6.93,0.0,88.58219,229.512,0.0,90.13684,0.0,26.41,0.0,8.53,52.15608,11507.42,1391.905,87.00481,0.0,87.83747,0.0,0.94639,0.0,0.0,0.0,9.0508,0.0,0.0,0.0,0.0,0.0,149.5247,0.0,28800000.0,0.0,0.0,NLYpF,83.53764,507.8923,86928.0,14750530.0,260546500.0,,,,,,,,,,
6460,NLY-G,1.25326,0.0,0.0,0.0,1.625,2020-11-30 00:00:00.000,0.40625,2020-12-31 00:00:00.000,6.63,0.0,88.58219,229.512,0.0,90.13684,0.0,25.94,0.0,7.632,52.15608,11507.42,1391.905,87.00481,0.0,87.83747,0.0,0.94639,0.0,0.0,0.0,9.0508,0.0,0.0,0.0,0.0,0.0,149.5247,0.0,17000000.0,0.0,0.0,NLYpG,83.53764,507.8923,112817.0,14750530.0,260546500.0,,,,,,,,,,
6461,NLY-I,1.25326,0.0,0.0,0.0,1.6875,2020-11-30 00:00:00.000,0.421875,2020-12-31 00:00:00.000,6.64,0.0,88.58219,229.512,0.0,90.13684,0.0,26.21,0.0,8.5,52.15608,11507.42,1391.905,87.00481,0.0,87.83747,0.0,0.94639,0.0,0.0,0.0,9.0508,0.0,0.0,0.0,0.0,0.0,149.5247,0.0,17700000.0,0.0,0.0,NLYpI,83.53764,507.8923,69597.0,14750530.0,260546500.0,,,,,,,,,,
6462,NLYPRE,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLYPRE,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
6463,NLYPRF,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLYPRF,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
6464,NLYPRG,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLYPRG,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
6465,NLYPRH,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLYPRH,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
6466,NLYPRI,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95,0.0,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLYPRI,0.0,0.0,1681759.0,0.0,0.0,,,,,,,,,,
